id_subsistema;nom_subsistema;id_estado;nom_estado;nom_agente_principal;id_subestacao;nom_subestacao;val_niveltensao;id_estacao;num_barra;val_latitude;val_longitude
S;Sul;SC;Santa Catarina;RIO CANOAS;SCGAR;UHE GARIBALDI;230.0;SCGAR-2A;9737;-27.6247;-50.9839
S;Sul;SC;Santa Catarina;SÃO ROQUE;SCUHSR;UHE SAO ROQUE;230.0;SCUHSR2A;9741;-27.4978;-50.8046
S;Sul;SC;Santa Catarina;EVOLTZ VI;SCVID;VIDEIRA;138.0;SCVID-1A;2891;-26.9987;-51.0924
S;Sul;SC;Santa Catarina;EVOLTZ VI;SCVID;VIDEIRA;230.0;SCVID-2A;1074;-26.9987;-51.0924
S;Sul;SC;Santa Catarina;CELESC;SCXXE;XANXERE CSC;138.0;SCXXE-1A;2896;-26.8638;-52.3904
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCXAN;XANXERE ESU;138.0;SCXAN-1B;90516;-26.8619;-52.3931
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCXAN;XANXERE ESU;138.0;SCXAN-1D;90518;-26.8619;-52.3931
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCXAN;XANXERE ESU;138.0;SCXAN-1A;94385;-26.8619;-52.3931
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCXAN;XANXERE ESU;138.0;SCXAN-1C;90517;-26.8619;-52.3931
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCXAN;XANXERE ESU;230.0;SCXAN-2A;1069;-26.8619;-52.3931
SE;Sudeste/Centro-Oeste;AC;Acre;ACRE;ACCS;CRUZEIRO SUL;69.0;ACCS--0A;6992;-7.6924;-72.6386
SE;Sudeste/Centro-Oeste;AC;Acre;ACRE;ACCS;CRUZEIRO SUL;230.0;ACCS--2A;6990;-7.6924;-72.6386
SE;Sudeste/Centro-Oeste;AC;Acre;ACRE;ACFJ;FEIJO;69.0;ACFJ--0A;6991;-8.1918;-70.5546
SE;Sudeste/Centro-Oeste;AC;Acre;ACRE;ACFJ;FEIJO;230.0;ACFJ--2A;6980;-8.1918;-70.5546
SE;Sudeste/Centro-Oeste;AC;Acre;ELETRONORTE;ACRB;RIO BRANCO I;69.0;ACRB--0A;6952;-10.0107;-67.7298
SE;Sudeste/Centro-Oeste;AC;Acre;ELETRONORTE;ACRB;RIO BRANCO I;138.0;ACRB--1A;6951;-10.0107;-67.7298
SE;Sudeste/Centro-Oeste;AC;Acre;ELETRONORTE;ACRB;RIO BRANCO I;230.0;ACRB--2A;6950;-10.0107;-67.7298
SE;Sudeste/Centro-Oeste;AC;Acre;EDP NORTE;ACTC;TUCUMA;69.0;ACTC--0A;7032;-10.0440;-67.9352
SE;Sudeste/Centro-Oeste;AC;Acre;EDP NORTE;ACTC;TUCUMA;230.0;ACTC--2A;7031;-10.0440;-67.9352
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;ELETROBRAS;DFSTBG;BRAS. GERAL;230.0;DFSTBG2A;227;-15.8127;-47.9514
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;ELETROBRAS;DFSTBS;BRAS. SUL;138.0;DFSTBS1A;236;-15.8623;-48.0681
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;ELETROBRAS;DFSTBS;BRAS. SUL;230.0;DFSTBS2A;228;-15.8623;-48.0681
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;ELETROBRAS;DFSTBS;BRAS. SUL;345.0;DFSTBS3A;219;-15.8623;-48.0681
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;VSBTE;DFSTBL;BRAS.LESTE;138.0;DFSTBL1A;3698;-15.8074;-47.7087
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;VSBTE;DFSTBL;BRAS.LESTE;500.0;DFSTBL5A;3699;-15.8074;-47.7087
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;ELETROBRAS;DFSTSB;SAMAMBAIA;138.0;DFSTSB1A;237;-15.9250;-48.1725
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;ELETROBRAS;DFSTSB;SAMAMBAIA;345.0;DFSTSB3A;234;-15.9250;-48.1725
SE;Sudeste/Centro-Oeste;DF;Distrito Federal;ELETROBRAS;DFSTSB;SAMAMBAIA;500.0;DFSTSB5A;233;-15.9250;-48.1725
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;EDP ES;ESSECI;CACHOEIRO;138.0;ESSECI1A;2614;-20.8475;-41.0900
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;IE ITAÚNAS;ESSJND;JOAO NEIVA 2;138.0;ESSJND1A;3036;-19.7741;-40.3935
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;IE ITAÚNAS;ESSJND;JOAO NEIVA 2;345.0;ESSJND3A;3035;-19.7741;-40.3935
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;IE ITAÚNAS;ESSJND;JOAO NEIVA 2;500.0;ESSJND5A;3034;-19.7741;-40.3935
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESLNR;LINHARES;138.0;ESLNR-1A;3024;-19.4028;-40.1072
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESLNR;LINHARES;230.0;ESLNR-2A;3022;-19.4028;-40.1072
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;GRAUNA TR;ESSEMA;MASCARENHAS;138.0;ESSEMA1A;2655;-19.5032;-40.9182
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;GRAUNA TR;ESSEMA;MASCARENHAS;230.0;ESSEMA2A;2654;-19.5032;-40.9182
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ETC CAPIXABA;ESSRNS;RIO NOVO SUL;138.0;ESSRNS1A;3033;-20.8579;-40.8832
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ETC CAPIXABA;ESSRNS;RIO NOVO SUL;345.0;ESSRNS3A;3032;-20.8579;-40.8832
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ETC CAPIXABA;ESSRNS;RIO NOVO SUL;500.0;ESSRNS5A;3061;-20.8579;-40.8832
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;EDP ES;ESSSAF;SAFRA;138.0;ESSSAF1A;3070;-20.9555;-41.1119
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;HORIZON TRANSMISSAO;ESSSMD;SAO MATEUS 2;138.0;ESSSMD1A;3030;-18.7516;-39.7663
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;HORIZON TRANSMISSAO;ESSSMD;SAO MATEUS 2;230.0;ESSSMD2A;3029;-18.7516;-39.7663
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;TEVISA;ESUTEV;UTE VIANA;345.0;ESUTEV3A;2590;-20.3740;-40.4293
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ETES;ESSTVE;VERONA;138.0;ESSTVE1A;2909;-18.7441;-40.4540
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ETES;ESSTVE;VERONA;230.0;ESSTVE2A;2910;-18.7441;-40.4540
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESSTAE;VIANA;138.0;ESSTAE1A;2619;-20.3700;-40.4367
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESSTAE;VIANA;345.0;ESSTAE3A;90;-20.3700;-40.4367
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;MGE TRASMI;ESSTVD;VIANA 2;345.0;ESSTVD3A;3019;-20.3824;-40.5081
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;MGE TRASMI;ESSTVD;VIANA 2;500.0;ESSTVD5A;3021;-20.3824;-40.5081
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESSTVT;VITORIA;138.0;ESSTVT1C;90055;-20.1935;-40.2931
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESSTVT;VITORIA;138.0;ESSTVT1D;90056;-20.1935;-40.2931
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESSTVT;VITORIA;138.0;ESSTVT1A;177;-20.1935;-40.2931
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESSTVT;VITORIA;138.0;ESSTVT1B;90054;-20.1935;-40.2931
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESSTVT;VITORIA;138.0;ESSTVT1E;44302;-20.1935;-40.2931
SE;Sudeste/Centro-Oeste;ES;Espírito Santo;ELETROBRAS;ESSTVT;VITORIA;345.0;ESSTVT3A;149;-20.1935;-40.2931
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOALD;AGUAS LINDAS;69.0;GOALD-0A;2974;-15.7682;-48.2751
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOALD;AGUAS LINDAS;230.0;GOALD-2A;2987;-15.7682;-48.2751
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOANH;ANHANGUERA;69.0;GOANH-0B;762;-16.7905;-49.2347
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOANH;ANHANGUERA;138.0;GOANH-1A;761;-16.7905;-49.2347
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOANH;ANHANGUERA;230.0;GOANH-2A;760;-16.7905;-49.2347
SE;Sudeste/Centro-Oeste;GO;Goiás;GOYAZ;GOASO2;ASOLO 2;230.0;GOASO22A;45680;-17.9478;-49.8544
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTBD;BANDEIRANTES;230.0;GOSTBD2A;226;-16.7932;-49.2340
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTBD;BANDEIRANTES;345.0;GOSTBD3A;218;-16.7932;-49.2340
SE;Sudeste/Centro-Oeste;GO;Goiás;COQUEIROS;GOBCO;BAR.COQUEIROS;230.0;GOBCO-2A;9444;-18.7275;-50.9863
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTBT;BARRO ALTO;69.0;GOSTBT0A;2980;-15.1194;-48.9259
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTBT;BARRO ALTO;230.0;GOSTBT2A;229;-15.1194;-48.9259
SE;Sudeste/Centro-Oeste;GO;Goiás;ENELcdsa;GOUCD;C. DOURADA;138.0;GOUCD-1A;755;-18.5007;-49.4874
SE;Sudeste/Centro-Oeste;GO;Goiás;ENELcdsa;GOUCD;C. DOURADA;230.0;GOUCD-2A;749;-18.5007;-49.4874
SE;Sudeste/Centro-Oeste;GO;Goiás;ENGIE;GOUHCB;CANA BRAVA;230.0;GOUHCB2A;3965;-13.4024;-48.1433
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOCJA;CARAJAS;138.0;GOCJA-1A;3715;-16.7192;-49.3525
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOCJA;CARAJAS;230.0;GOCJA-2A;3714;-16.7192;-49.3525
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOUSCB;CORUMBA;138.0;GOUSCB1A;3970;-17.9867;-48.5414
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOUSCB;CORUMBA;345.0;GOUSCB3A;220;-17.9867;-48.5414
SE;Sudeste/Centro-Oeste;GO;Goiás;DAIA;GOENDA;DAIA;138.0;GOENDA1A;91601;-16.3964;-48.9304
SE;Sudeste/Centro-Oeste;GO;Goiás;TRANSENER RENOVAVEL;GOEDA;EDEIA;230.0;GOEDA-2A;3018;-17.2973;-49.9114
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOFIR;FIRMINOPOLIS;138.0;GOFIR-1A;780;-16.5921;-50.3279
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOFIR;FIRMINOPOLIS;230.0;GOFIR-2A;2992;-16.5921;-50.3279
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOGOL;GOIANIA LESTE;230.0;GOGOL-2A;763;-16.6839;-49.2359
SE;Sudeste/Centro-Oeste;GO;Goiás;COQUEIROS;GOIGU;ITAGUACU;230.0;GOIGU-2A;9441;-19.0083;-50.6712
SE;Sudeste/Centro-Oeste;GO;Goiás;COQUEIROS;GOIGU;ITAGUACU;500.0;GOIGU-5A;9440;-19.0083;-50.6712
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOITP;ITAPACI;69.0;GOITP-0A;2989;-14.9448;-49.5238
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOITP;ITAPACI;138.0;GOITP-1A;7070;-14.9448;-49.5238
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOITP;ITAPACI;230.0;GOITP-2A;2988;-14.9448;-49.5238
SE;Sudeste/Centro-Oeste;GO;Goiás;TRANSENER RENOVAVEL;GOJAT;JATAI;230.0;GOJAT-2A;1084;-17.7862;-52.0911
SE;Sudeste/Centro-Oeste;GO;Goiás;FOZ DO RIO CLARO;GOFRCL;JLM.G.PEREIRA;230.0;GOUFRC2A;9457;-19.1171;-50.6457
SE;Sudeste/Centro-Oeste;GO;Goiás;SMTE;GOLUZI;LUZIANIA;138.0;GOLUZ-1A;3025;-16.3488;-47.8317
SE;Sudeste/Centro-Oeste;GO;Goiás;SMTE;GOLUZI;LUZIANIA;500.0;GOLUZI5A;3007;-16.3488;-47.8317
SE;Sudeste/Centro-Oeste;GO;Goiás;EQUATORIAL GOIÁS;GOMAJ;MARAJOARA;138.0;GOMAJ-1A;797;-22.7223;-43.6337
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTNQ;NIQUELANDIA;69.0;GOSTNI0A;3762;-14.4725;-48.4899
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTNQ;NIQUELANDIA;230.0;GOSTNQ2A;787;-14.4725;-48.4899
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOPAL;PALMEIRAS;69.0;GOPAL-0A;2991;-16.7848;-49.9415
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOPAL;PALMEIRAS;230.0;GOPAL-2A;2990;-16.7848;-49.9415
SE;Sudeste/Centro-Oeste;GO;Goiás;PALMEIRAS CEPASA;GOUTP;PALMEIRAS GO;230.0;GOUTP-2A;3725;-16.8060;-49.9150
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOPRB;PARANAIBA;69.0;GOPRB-0A;2950;-18.3713;-49.2104
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOPRB;PARANAIBA;230.0;GOPRB-2A;2978;-18.3713;-49.2104
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTPP;PIRINEUS;230.0;GOSTPP2A;3723;-16.3853;-48.8666
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTPP;PIRINEUS;345.0;GOSTPS3A;3518;-16.3853;-48.8666
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOPRS;PIRINEUS CELG;138.0;GOPRS-1A;3724;-16.3846;-48.8663
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOPRS;PIRINEUS CELG;230.0;GOPRS-2A;91438;-16.3846;-48.8663
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOPLA;PLANALTO;69.0;GOPLA-0A;2951;-17.8124;-49.2312
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOPLA;PLANALTO;230.0;GOPLA-2A;790;-17.8124;-49.2312
SE;Sudeste/Centro-Oeste;GO;Goiás;TRANSENER RENOVAVEL;GOQUI2;QUIRINOPOLIS2;138.0;GOQUI21A;9461;-18.4854;-50.5772
SE;Sudeste/Centro-Oeste;GO;Goiás;TRANSENER RENOVAVEL;GOQUI2;QUIRINOPOLIS2;230.0;GOQUI22A;9450;-18.4854;-50.5772
SE;Sudeste/Centro-Oeste;GO;Goiás;ITE;GOID;R.VERDE NORTE;230.0;GORVN-2A;7079;-17.7226;-50.8626
SE;Sudeste/Centro-Oeste;GO;Goiás;ITE;GOID;R.VERDE NORTE;500.0;GOID--5A;4531;-17.7226;-50.8626
SE;Sudeste/Centro-Oeste;GO;Goiás;MEZ 3 ENERGIA;GOCL2;RIO CLARO 2;138.0;GOCL2-1A;3502;-17.6296;-51.6889
SE;Sudeste/Centro-Oeste;GO;Goiás;MEZ 3 ENERGIA;GOCL2;RIO CLARO 2;230.0;GOCL2-2A;3501;-17.6296;-51.6889
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTRV;RIO VERDE FUR;138.0;GOSTRV1A;238;-17.7611;-50.8836
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTRV;RIO VERDE FUR;230.0;GOSTRV2A;231;-17.7611;-50.8836
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTSM;S.DA MESA;138.0;GOSTSM1A;239;-13.8228;-48.2990
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTSM;S.DA MESA;230.0;GOSTSM2A;230;-13.8228;-48.2990
SE;Sudeste/Centro-Oeste;GO;Goiás;ELETROBRAS;GOSTSM;S.DA MESA;500.0;GOSTSM5A;235;-13.8228;-48.2990
SE;Sudeste/Centro-Oeste;GO;Goiás;CBA;GOSV;S.R.VERDINHO;230.0;GOSRV-2A;9459;-19.1427;-50.7539
SE;Sudeste/Centro-Oeste;GO;Goiás;RIO VERDE;GOST;SALTO;230.0;GOUHST2A;9460;-18.8082;-51.1710
SE;Sudeste/Centro-Oeste;GO;Goiás;INTESA;GOSME2;SERRA MESA 2;500.0;GOSME25A;299;-13.7657;-48.0464
SE;Sudeste/Centro-Oeste;GO;Goiás;SILVANIA;GOSILN;SILVANIA;500.0;GOSILN5A;7536;-16.5834;-48.3038
SE;Sudeste/Centro-Oeste;GO;Goiás;EQUATORIAL GOIÁS;GOSMG;STA.MARIA CELG;138.0;GOSMG-1A;757;-16.0286;-48.0362
SE;Sudeste/Centro-Oeste;GO;Goiás;GOIAS TRASMI;GOTRI;TRINDADE;230.0;GOTRI-2A;4571;-16.6196;-49.5777
SE;Sudeste/Centro-Oeste;GO;Goiás;GOIAS TRASMI;GOTRI;TRINDADE;500.0;GOTRI-5A;4570;-16.6196;-49.5777
SE;Sudeste/Centro-Oeste;GO;Goiás;KINROSS;GOUHBC;UH BCOQUEIROS;230.0;GOUHBC2A;90078;-18.7217;-51.0028
SE;Sudeste/Centro-Oeste;GO;Goiás;KINROSS;GOCACU;UHE CACU;230.0;GOUCAC2A;9458;-18.5306;-51.1478
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOXAV;XAVANTES;138.0;GOXAV-1A;768;-16.5812;-49.2593
SE;Sudeste/Centro-Oeste;GO;Goiás;EDP GOIAS;GOXAV;XAVANTES;230.0;GOXAV-2A;766;-16.5812;-49.2593
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ALIANÇA;MGAIMO;AIMORES;230.0;MGAIMO2C;90102;-19.4571;-41.0980
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ALIANÇA;MGAIMO;AIMORES;230.0;MGAIMO2A;90100;-19.4571;-41.0980
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ALIANÇA;MGAIMO;AIMORES;230.0;MGAIMO2B;90101;-19.4571;-41.0980
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;GRAUNA TR;MGAISE;AIMORES-SE;230.0;MGAISE2A;4043;-19.5000;-41.0235
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;APERAM;MGACES;APERAM;230.0;MGACES2A;1596;-19.5343;-42.6375
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;TRANSIRAPÉ;MGACU2;ARACUAI 2;138.0;MGACU21A;4081;-16.8350;-42.0201
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;TRANSIRAPÉ;MGACU2;ARACUAI 2;230.0;MGACU22A;4070;-16.8350;-42.0201
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;IE MINAS GERAIS;MGARX3;ARAXA 3;138.0;MGARX31A;7411;-19.7119;-46.9974
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;IE MINAS GERAIS;MGARX3;ARAXA 3;345.0;MGARX33A;7410;-19.7119;-46.9974
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ARGO IX;MGARI2;ARINOS 2;500.0;MGARI25A;4349;-15.7515;-45.9715
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGBDE3;B.DESPACHO 3;500.0;MGBDE35A;4050;-19.7934;-45.3113
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;BAGUARI I GERAÇÃO;MGUBAG;BAGUARI;230.0;MGUBAG2B;90199;-19.0216;-42.1249
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;BAGUARI I GERAÇÃO;MGUBAG;BAGUARI;230.0;MGUBAG2D;90201;-19.0216;-42.1249
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;BAGUARI I GERAÇÃO;MGUBAG;BAGUARI;230.0;MGUBAG2A;93480;-19.0216;-42.1249
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;BAGUARI I GERAÇÃO;MGUBAG;BAGUARI;230.0;MGUBAG2C;90200;-19.0216;-42.1249
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGBGR;BAGUARI-SE;230.0;MGBGR-2A;1495;-19.0132;-42.1233
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGCVBC;BARAO COCAIS3;230.0;MGCVBC2A;9004;-19.8530;-43.4415
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGBARB;BARBACENA 2;138.0;MGBARB1A;309;-21.1863;-43.7545
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGBARB;BARBACENA 2;345.0;MGBARB3A;308;-21.1863;-43.7545
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGBARR;BARREIRO 1;138.0;MGBARR1A;314;-20.0004;-43.9912
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGBARR;BARREIRO 1;345.0;MGBARR3A;313;-20.0004;-43.9912
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGSTBB;BARRO BRANCO;345.0;MGSTBB3A;4040;-20.4322;-43.3181
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGBET;BETIM 6;138.0;MGBET-1A;4339;-19.8940;-44.2371
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGBET;BETIM 6;345.0;MGBET-3A;4337;-19.8940;-44.2371
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGBRAU;BRAUNAS;138.0;MGBRAU1A;9064;-19.1143;-42.7294
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGBRAU;BRAUNAS;161.0;MGBRAU1B;9063;-19.1143;-42.7294
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGBRAU;BRAUNAS;230.0;MGBRAU2A;9051;-19.1143;-42.7294
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ISA ENERGIA BRASIL;MGCAP3;CAPELINHA 3;500.0;MGCAP35A;7823;-17.7243;-42.4471
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGCPEN;CONSE. PENA;69.0;MGCPEN0C;9014;-19.1803;-41.4826
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGCPEN;CONSE. PENA;230.0;MGCPEN2A;319;-19.1803;-41.4826
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGEMBO;EMBORCACAO;138.0;MGEMBO1A;321;-18.4572;-47.9867
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGEMBO;EMBORCACAO;500.0;MGEMBO5A;320;-18.4572;-47.9867
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;LTT;MGSTES;ESTREITO;345.0;MGSTES3A;3012;-20.2587;-47.1779
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;LTT;MGSTES;ESTREITO;500.0;MGSTES5A;3010;-20.2587;-47.1779
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;LTT;MGSTES;ESTREITO;800.0;MGEST-8A;93385;-20.2587;-47.1779
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSFU;FURNAS;138.0;MGUSFU1A;;-20.6669;-46.3188
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSFU;FURNAS;345.0;MGUSFU3A;136;-20.6669;-46.3188
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGGVAL;G.VALADARES 2;138.0;MGGVAL1A;348;-18.8498;-41.9801
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGGVAL;G.VALADARES 2;230.0;MGGVAL2A;394;-18.8498;-41.9801
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;PARAÍSO TPE;MGGVA6;G.VALADARES 6;230.0;MGGVA62A;4358;-18.8101;-41.9716
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;PARAÍSO TPE;MGGVA6;G.VALADARES 6;500.0;MGGVA65A;4352;-18.8101;-41.9716
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ISA ENERGIA BRASIL;MGGOB;GERDAU O.BRANCO;345.0;MGGOB-3A;45595;-20.5351;-43.7292
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGGASE;GUIL AMORIM-SE;230.0;MGGASE2A;1529;-19.6750;-42.9236
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;GUILMAN AMORIM;MGGUIL;GUILMA AMORIM;230.0;MGGUIL2A;90659;-19.7083;-42.9600
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGIPAT;IPATINGA 1;138.0;MGIPAT1B;1535;-19.4389;-42.5576
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGIPAT;IPATINGA 1;230.0;MGIPAT2A;1530;-19.4389;-42.5576
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;TRANSLESTE;MGIRAE;IRAPE-SE;230.0;MGIRAE2A;4071;-16.7297;-42.5708
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;TRANSLESTE;MGIRAE;IRAPE-SE;345.0;MGIRAE3A;4065;-16.7297;-42.5708
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGITAB;ITABIRA 2;69.0;MGITAB0A;1537;-19.5955;-43.1998
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGITAB;ITABIRA 2;230.0;MGITAB2A;1534;-19.5955;-43.1998
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGITB4;ITABIRA 4;230.0;MGITB42A;9024;-19.6028;-43.2855
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGITB5;ITABIRA 5;230.0;MGITB52A;4076;-19.6000;-43.3340
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGITB5;ITABIRA 5;500.0;MGITB55A;4075;-19.6000;-43.3340
